# Excluded rare, archaic, obsolete, historical, or legacy guesses
# Source: C:\Users\T-Dawg\vswordle\UnknownMediocreTutorial\server\wordlists\allowed_words.txt
# All words marked as feasible secrets, or listed in allowed_secrets.txt, were protected.
# Reviewed terms were removed by explicit category.
# Other non-secret terms were removed when their source Frequency was below 1.
# Protected secret rows kept: 4164
# Modern zero-frequency exceptions kept: 23
# Total excluded rows: 4811
#
word	frequency	probability	plural	reason
toshy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tossy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
touks	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
touns	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tousy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
touze	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
touzy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
towie	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
towny	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
towsy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
towts	0	0	0	reviewed: highly regional or legacy dialect form
towze	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
towzy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
toyer	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
toyos	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tozed	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tozes	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tozie	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
trabs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
trads	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
traik	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
trank	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tranq	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
trape	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
trass	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
trats	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tratt	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
trayf	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
treck	23931	0	0	reviewed: obsolete or superseded spelling/form
trefa	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
treif	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
trems	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
trest	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
trets	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
treyf	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tride	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
triff	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
trigs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
trild	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
triol	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
trior	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tripy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
troad	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
troak	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
trock	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
trods	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
trogs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
troke	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tronk	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
trooz	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
trows	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
trugo	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
trugs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tryer	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tryke	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tryma	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tryps	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tsade	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tsadi	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tsked	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tuans	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tuath	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tubae	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tubar	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tufas	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tuffe	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tugra	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tuile	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tuism	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tuktu	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tulpa	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tumid	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tumps	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tumpy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tunds	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tungs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tupek	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tupik	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
turfy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
turme	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
turms	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
turnt	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
turps	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
turrs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tusky	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tuyer	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
twaes	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
twals	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
twank	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tways	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tweep	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tweer	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
twier	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
twilt	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
twiny	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
twire	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
twirp	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
twoer	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
twyer	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tyees	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tyiyn	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tymps	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tynde	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tyned	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
typal	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
typey	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
typps	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
typto	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tyred	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tythe	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
tzars	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
udals	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
udons	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
ugged	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
uhlan	0	0	0	reviewed: historical measure, coin, title, object, or specialized legacy term
ukase	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
ulans	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
ulmin	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
ulnad	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
ulnas	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
ulvas	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
ulyie	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
ulzie	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
umble	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
umbos	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
umbre	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
umiac	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
umiak	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
umiaq	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
ummas	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
ummed	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
umped	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
umphs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
umpie	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
umpty	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
umras	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
unais	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
unapt	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
unaus	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
unbag	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
unbar	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
unbed	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
unbid	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
unces	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
uncia	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
uncos	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
uncoy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
uncus	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
undam	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
undee	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
undug	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
uneth	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
unfix	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
ungag	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
unget	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
ungod	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
ungot	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
ungum	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
unhat	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
unked	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
unket	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
unkid	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
unlaw	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
unlay	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
unled	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
unlet	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
unlid	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
unman	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
unmew	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
unmix	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
unpay	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
unpeg	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
unpen	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
unred	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
unrid	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
unrig	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
unrip	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
unsaw	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
unsew	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
unsex	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
unsod	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
untax	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
untin	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
unwet	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
unwit	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
unwon	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
upbow	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
upbye	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
updry	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
upjet	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
uplay	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
upled	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
uplit	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
upran	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
uprun	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
upsee	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
upsey	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
uptak	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
upter	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
uptie	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
uraei	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
urali	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
uraos	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
urare	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
urari	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
urase	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
urbex	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
urbia	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
urdee	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
ureal	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
ureas	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
uredo	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
ureic	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
urent	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
urger	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
urial	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
urite	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
urnal	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
urned	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
urped	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
urson	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
urubu	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
urvas	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
usure	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
uveas	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vaded	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vades	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vaire	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vairs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vairy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vakas	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vaned	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vangs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vants	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vapes	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
varec	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
varix	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
varve	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vasal	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vasts	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vasty	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vatic	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vatus	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vauch	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vaute	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vauts	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vawte	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vaxes	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
veals	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vealy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
veeps	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vegos	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vehme	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
veily	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
velds	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vells	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
venae	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vendu	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
veney	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
venge	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
venin	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
verst	0	0	0	reviewed: historical measure, coin, title, object, or specialized legacy term
vexer	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vexil	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vezir	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vibex	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vibey	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
viced	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
viewy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vifda	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
viffs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vigas	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vigia	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vilde	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
viler	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vills	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vimen	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vinew	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vinic	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vints	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
viold	0	0	0	reviewed: obsolete or superseded spelling/form
vired	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
virid	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
visie	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
visne	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vivda	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vizir	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vizor	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vleis	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vlies	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
voars	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
voddy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
voema	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vogie	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
voips	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
volae	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
voled	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
volti	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
volva	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vomer	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vower	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vozhd	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vraic	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vrils	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vrous	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vrows	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vuggs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vuggy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vughs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vughy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vulgo	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
vutty	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
waacs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wacke	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wacks	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wadds	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wadge	13839	0	0	reviewed: obsolete or superseded spelling/form
wadts	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
waffs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
waift	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wains	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wairs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wakas	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wakfs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
walds	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
waled	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
waler	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
walie	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
walis	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
walty	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wamed	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wames	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wamus	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
waney	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wangs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wanle	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wanty	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wanze	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
waqfs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
warbs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wared	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
warst	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wases	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wasms	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
waspy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wasts	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
watap	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wauff	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wauks	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
waulk	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
waurs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wawas	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wawes	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wawls	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wayed	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
weals	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
weamb	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
weans	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wedgy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
weeke	49698	0	0	reviewed: obsolete or superseded spelling/form
weels	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
weens	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
weest	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
weete	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
weets	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wefte	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
weids	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
weils	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
weize	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wekas	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
welks	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
welkt	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wembs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wenny	0	0	0	reviewed: obsolete or superseded spelling/form
wents	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
weros	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wersh	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wetas	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wexed	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wexes	0	0	0	reviewed: obsolete or superseded spelling/form
whamo	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
whams	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
whaps	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
whaup	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
whaur	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
whear	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wheep	0	0	0	reviewed: obsolete or superseded spelling/form
wheft	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
whelm	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
whews	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
wheys	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
whids	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
whift	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
whilk	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
whins	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
whios	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
whipt	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
whirs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
